order_id,customer_id,order_date,product_category,quantity,unit_price,gross_revenue,discount_pct,discount_amount,net_revenue,shipping_cost,promo_code,marketing_channel,ad_spend,device_type,payment_method,order_status,is_first_order,session_duration_sec,pages_viewed
8901711,17944,2024-06-12,Apparel,1,42.83,42.83,0,0.0,42.83,0,FLASH15,Organic Search,0.0,Mobile,PayPal,Delivered,1,143,18
5413298,22676,2024-07-21,Home & Garden,1,288.48,288.48,20,57.7,230.78,4.99,FLASH15,Paid Search,1.9,Mobile,Buy Now Pay Later,Shipped,0,588,24
1502947,85880,2021-05-03,Toys,2,36.26,72.52,10,7.25,65.27,7.99,,Paid Search,19.83,Mobile,Debit Card,Delivered,0,523,23
1541480,42591,2024-06-19,Toys,1,108.18,108.18,5,5.41,102.77,12.99,,Referral,0.0,Mobile,Apple Pay,Shipped,0,260,17
6671458,91183,2023-05-01,Apparel,1,248.41,248.41,15,37.26,211.15,12.99,FLASH15,Affiliate,0.0,Desktop,Apple Pay,Processing,1,1252,19
8070014,51347,2022-12-11,Sports,1,89.99,89.99,0,0.0,89.99,4.99,,Social Media,22.2,Mobile,PayPal,Delivered,0,1497,6
5376858,36062,2024-04-15,Toys,2,62.4,124.8,0,0.0,124.8,0,,Affiliate,0.0,Mobile,Credit Card,Shipped,0,2592,7
4364020,66985,2024-10-24,Apparel,2,183.05,366.1,0,0.0,366.1,7.99,FLASH15,Direct,0.0,Desktop,Credit Card,Returned,0,626,2
6612670,40007,2022-06-14,Home & Garden,1,41.28,41.28,5,2.06,39.22,0,,Affiliate,0.0,Mobile,Credit Card,Delivered,0,2609,18
1996431,81482,2023-08-09,Apparel,1,20.46,20.46,25,5.12,15.34,4.99,,Email,0.0,Mobile,Credit Card,Delivered,0,1913,8
3336875,44600,2022-02-11,Beauty,1,118.97,118.97,10,11.9,107.07,7.99,,Referral,0.0,Desktop,Debit Card,Delivered,1,1414,6
4426466,31798,2024-01-07,Electronics,1,1076.29,1076.29,5,53.81,1022.48,12.99,FLASH15,Social Media,0.59,Mobile,Credit Card,Delivered,0,2398,16
6529924,19287,2021-02-02,Apparel,1,27.92,27.92,15,4.19,23.73,7.99,WELCOME20,Display Ad,12.62,Mobile,PayPal,Delivered,1,2529,20
2045698,17716,2024-10-22,Toys,1,29.53,29.53,0,0.0,29.53,7.99,,Direct,0.0,Desktop,Credit Card,Delivered,0,399,14
4953000,10942,2024-11-03,Books,2,44.83,89.66,10,8.97,80.69,12.99,,Organic Search,0.0,Tablet,Debit Card,Delivered,0,2010,4
9280480,18326,2022-05-02,Beauty,1,41.19,41.19,15,6.18,35.01,0,LOYALTY5,Referral,0.0,Mobile,Debit Card,Delivered,1,1423,20
2223258,12757,2024-04-10,Electronics,1,1061.4,1061.4,0,0.0,1061.4,0,,Email,0.0,Mobile,Credit Card,Delivered,0,2426,17
1593277,77839,2024-01-03,Books,1,8.27,8.27,5,0.41,7.86,4.99,,Organic Search,0.0,Desktop,Debit Card,Processing,0,1548,8
6802325,84847,2024-05-13,Apparel,2,165.72,331.44,5,16.57,314.87,0,SAVE10,Social Media,19.29,Desktop,Debit Card,Returned,1,2557,21
2187207,26483,2024-02-13,Beauty,1,89.57,89.57,0,0.0,89.57,4.99,SAVE10,Paid Search,0.84,Tablet,PayPal,Cancelled,0,884,18
7983351,82512,2024-10-21,Home & Garden,1,326.13,326.13,5,16.31,309.82,7.99,,Organic Search,0.0,Tablet,Credit Card,Processing,1,1864,5
2352134,21915,2024-11-25,Electronics,1,1119.25,1119.25,0,0.0,1119.25,0,,Paid Search,2.6,Desktop,Debit Card,Delivered,1,71,16
9032452,42325,2021-02-16,Toys,1,23.22,23.22,0,0.0,23.22,0,SAVE10,Direct,0.0,Desktop,Credit Card,Delivered,0,1383,21
3172055,19305,2023-07-25,Food & Grocery,1,22.14,22.14,10,2.21,19.93,4.99,LOYALTY5,Organic Search,0.0,Desktop,Google Pay,Delivered,0,808,12
5538377,73653,2023-01-04,Toys,1,121.69,121.69,0,0.0,121.69,12.99,FLASH15,Affiliate,0.0,Mobile,Apple Pay,Cancelled,0,720,22
1700297,61856,2023-02-28,Apparel,1,149.1,149.1,0,0.0,149.1,0,,Email,0.0,Desktop,Credit Card,Cancelled,0,1330,6
2745857,80697,2023-03-12,Home & Garden,2,186.76,373.52,10,37.35,336.17,4.99,SAVE10,Paid Search,20.97,Mobile,Apple Pay,Processing,0,2402,17
1597270,81511,2024-07-09,Beauty,3,24.48,73.44,0,0.0,73.44,0,FLASH15,Organic Search,0.0,Tablet,Credit Card,Processing,1,1191,8
9331510,57400,2024-07-09,Home & Garden,3,143.67,431.01,5,21.55,409.46,0,,Social Media,20.12,Mobile,Credit Card,Shipped,1,704,21
9516186,68878,2021-05-10,Electronics,2,1049.35,2098.7,0,0.0,2098.7,19.99,LOYALTY5,Organic Search,0.0,Desktop,PayPal,Processing,0,2139,10
4778984,22899,2024-03-15,Books,2,53.74,107.48,5,5.37,102.11,19.99,SAVE10,Referral,0.0,Desktop,Credit Card,Delivered,1,2736,24
6876348,27342,2024-12-17,Beauty,1,95.32,95.32,10,9.53,85.79,0,WELCOME20,Direct,0.0,Mobile,Credit Card,Delivered,0,1564,5
8239629,39871,2021-05-05,Sports,1,153.16,153.16,10,15.32,137.84,7.99,FLASH15,Social Media,20.75,Mobile,Credit Card,Processing,0,1719,22
9012674,91416,2021-08-12,Sports,3,114.4,343.2,0,0.0,343.2,0,SAVE10,Direct,0.0,Mobile,Apple Pay,Shipped,0,443,20
6090515,69470,2024-10-19,Sports,1,238.26,238.26,0,0.0,238.26,0,,Direct,0.0,Mobile,Credit Card,Processing,1,1323,12
4821097,24592,2022-12-19,Toys,1,177.85,177.85,0,0.0,177.85,4.99,WELCOME20,Direct,0.0,Mobile,Credit Card,Delivered,1,2784,7
1359758,80381,2023-04-19,Home & Garden,1,244.75,244.75,10,24.48,220.27,0,SUMMER25,Social Media,14.81,Mobile,Apple Pay,Processing,1,878,10
1928728,35112,2023-02-07,Toys,2,150.68,301.36,0,0.0,301.36,0,SAVE10,Display Ad,14.88,Desktop,Debit Card,Shipped,0,2236,6
1442143,82132,2023-03-24,Apparel,1,148.32,148.32,5,7.42,140.9,7.99,LOYALTY5,Social Media,7.65,Mobile,Credit Card,Delivered,0,501,1
4291258,44993,2022-04-24,Sports,1,272.2,272.2,15,40.83,231.37,0,WELCOME20,Paid Search,6.05,Desktop,Credit Card,Shipped,0,2454,14
9962151,87110,2023-05-04,Beauty,5,62.05,310.25,0,0.0,310.25,4.99,,Referral,0.0,Desktop,Google Pay,Delivered,1,365,20
7365080,23434,2022-06-05,Apparel,2,229.12,458.24,5,22.91,435.33,12.99,,Paid Search,19.73,Desktop,Credit Card,Returned,0,1072,9
1303581,47353,2024-09-17,Toys,1,137.99,137.99,0,0.0,137.99,0,WELCOME20,Social Media,15.93,Mobile,PayPal,Cancelled,1,183,8
9089526,70589,2023-04-20,Toys,1,144.31,144.31,0,0.0,144.31,7.99,,Organic Search,0.0,Mobile,Credit Card,Returned,1,1783,9
1874771,45697,2023-04-01,Apparel,2,149.3,298.6,0,0.0,298.6,4.99,WELCOME20,Social Media,15.4,Tablet,Debit Card,Processing,0,2679,22
7494876,79514,2024-07-22,Home & Garden,1,262.18,262.18,0,0.0,262.18,19.99,LOYALTY5,Email,0.0,Mobile,Credit Card,Delivered,0,1846,12
7328832,88907,2021-01-04,Home & Garden,3,274.65,823.95,25,205.99,617.96,0,,Social Media,0.37,Mobile,Debit Card,Cancelled,0,1736,23
3101134,22363,2024-12-31,Sports,1,114.12,114.12,20,22.82,91.3,19.99,WELCOME20,Social Media,18.86,Desktop,Apple Pay,Delivered,1,2616,8
8209482,38657,2022-05-09,Books,1,17.92,17.92,10,1.79,16.13,12.99,,Organic Search,0.0,Mobile,Credit Card,Delivered,0,397,15
8161079,87397,2024-06-04,Beauty,2,39.87,79.74,20,15.95,63.79,0,WELCOME20,Organic Search,0.0,Mobile,Credit Card,Delivered,0,1620,19
3311404,59615,2024-12-24,Beauty,4,111.3,445.2,0,0.0,445.2,19.99,SAVE10,Referral,0.0,Mobile,Credit Card,Shipped,0,56,6
2939164,76540,2024-12-19,Beauty,1,21.76,21.76,15,3.26,18.5,4.99,SUMMER25,Email,0.0,Tablet,Credit Card,Cancelled,0,2665,16
8347629,70637,2021-05-26,Electronics,1,445.35,445.35,10,44.53,400.82,0,,Organic Search,0.0,Desktop,Apple Pay,Cancelled,0,2743,11
2979586,25860,2023-07-28,Apparel,1,127.33,127.33,10,12.73,114.6,0,LOYALTY5,Organic Search,0.0,Tablet,Credit Card,Shipped,0,413,3
7169127,17592,2022-03-01,Apparel,5,241.24,1206.2,0,0.0,1206.2,7.99,FLASH15,Social Media,15.55,Mobile,Apple Pay,Shipped,0,1857,14
6902041,42591,2023-05-25,Beauty,1,71.89,71.89,25,17.97,53.92,7.99,,Direct,0.0,Desktop,Credit Card,Delivered,1,1028,16
4248834,73788,2024-12-23,Beauty,1,38.34,38.34,20,7.67,30.67,19.99,,Paid Search,0.07,Mobile,PayPal,Delivered,0,327,12
6756692,41385,2023-09-20,Sports,1,304.68,304.68,5,15.23,289.45,0,,Organic Search,0.0,Mobile,Debit Card,Delivered,0,1448,13
8323671,23434,2024-11-01,Toys,4,115.58,462.32,20,92.46,369.86,0,SUMMER25,Direct,0.0,Tablet,Credit Card,Delivered,1,2647,8
1971778,85880,2022-12-13,Apparel,1,70.69,70.69,0,0.0,70.69,0,,Email,0.0,Mobile,Google Pay,Processing,0,565,4
4995833,48890,2023-03-10,Books,1,44.14,44.14,10,4.41,39.73,12.99,,Organic Search,0.0,Mobile,PayPal,Returned,0,1586,2
4892874,36772,2023-03-01,Home & Garden,5,187.35,936.75,5,46.84,889.91,4.99,FLASH15,Social Media,16.05,Mobile,Credit Card,Delivered,1,1369,10
2543349,30289,2023-07-23,Apparel,3,175.29,525.87,10,52.59,473.28,12.99,SAVE10,Organic Search,0.0,Mobile,PayPal,Processing,0,1689,2
1168605,38864,2022-04-20,Food & Grocery,1,81.88,81.88,15,12.28,69.6,7.99,FLASH15,Organic Search,0.0,Desktop,Credit Card,Cancelled,0,2075,18
4810540,28131,2022-04-23,Apparel,2,91.1,182.2,0,0.0,182.2,7.99,LOYALTY5,Direct,0.0,Mobile,Credit Card,Delivered,0,1602,12
7930088,15695,2022-10-05,Beauty,1,32.27,32.27,15,4.84,27.43,0,FLASH15,Direct,0.0,Desktop,Credit Card,Delivered,0,2550,20
9996238,44741,2021-04-08,Apparel,2,245.94,491.88,0,0.0,491.88,4.99,,Email,0.0,Mobile,Apple Pay,Delivered,0,2101,17
1768056,26483,2021-07-06,Apparel,1,107.48,107.48,0,0.0,107.48,0,,Organic Search,0.0,Desktop,PayPal,Delivered,0,360,21
1249956,27342,2023-12-30,Electronics,3,932.04,2796.12,5,139.81,2656.31,19.99,LOYALTY5,Organic Search,0.0,Mobile,PayPal,Shipped,1,2161,15
5193002,38893,2021-02-25,Food & Grocery,1,88.39,88.39,0,0.0,88.39,0,WELCOME20,Paid Search,2.63,Mobile,PayPal,Shipped,0,1855,6
1954349,27154,2022-11-11,Beauty,1,100.01,100.01,0,0.0,100.01,12.99,FLASH15,Social Media,7.93,Mobile,Google Pay,Cancelled,0,448,9
2285330,76784,2021-03-17,Electronics,2,1106.19,2212.38,0,0.0,2212.38,12.99,,Affiliate,0.0,Desktop,PayPal,Cancelled,0,466,12
1950506,62350,2021-07-06,Electronics,2,866.16,1732.32,0,0.0,1732.32,0,,Organic Search,0.0,Mobile,Credit Card,Cancelled,0,1238,15
3125939,79822,2022-08-25,Sports,2,178.59,357.18,5,17.86,339.32,19.99,,Display Ad,24.25,Desktop,Credit Card,Shipped,0,452,16
8357746,97841,2023-11-08,Apparel,1,207.92,207.92,0,0.0,207.92,19.99,FLASH15,Organic Search,0.0,Mobile,Apple Pay,Processing,0,853,8
4029855,66155,2022-03-09,Electronics,5,467.96,2339.8,10,233.98,2105.82,12.99,,Paid Search,3.27,Desktop,Credit Card,Delivered,1,660,5
5741173,40007,2024-06-24,Home & Garden,1,268.63,268.63,10,26.86,241.77,0,FLASH15,Direct,0.0,Mobile,PayPal,Cancelled,0,1884,6
1733490,85880,2024-04-24,Apparel,2,142.29,284.58,0,0.0,284.58,7.99,WELCOME20,Email,0.0,Mobile,PayPal,Delivered,0,168,12
6270157,93320,2024-10-19,Apparel,1,106.39,106.39,10,10.64,95.75,4.99,,Affiliate,0.0,Mobile,Google Pay,Delivered,1,2280,20
6866446,80697,2021-01-21,Toys,1,21.75,21.75,0,0.0,21.75,19.99,SAVE10,Paid Search,16.65,Desktop,PayPal,Delivered,1,2228,6
5097740,54942,2021-11-28,Apparel,1,94.27,94.27,0,0.0,94.27,0,FLASH15,Email,0.0,Mobile,PayPal,Returned,1,279,19
5905871,88172,2021-07-11,Beauty,5,41.1,205.5,10,20.55,184.95,0,SAVE10,Paid Search,24.93,Mobile,Apple Pay,Processing,0,2426,15
3176277,17331,2023-07-07,Apparel,1,32.79,32.79,10,3.28,29.51,7.99,FLASH15,Social Media,0.84,Desktop,Credit Card,Delivered,0,939,18
7674289,76237,2023-07-27,Apparel,1,137.86,137.86,25,34.47,103.39,4.99,FLASH15,Organic Search,0.0,Desktop,Credit Card,Delivered,0,1399,4
9031276,14722,2022-10-12,Books,3,28.48,85.44,5,4.27,81.17,7.99,,Referral,0.0,Mobile,Credit Card,Processing,0,2311,23
3053134,83792,2023-09-20,Sports,5,227.97,1139.85,10,113.98,1025.87,19.99,SUMMER25,Paid Search,11.91,Mobile,PayPal,Delivered,0,586,23
2288554,15695,2021-07-14,Beauty,2,45.07,90.14,0,0.0,90.14,12.99,SUMMER25,Organic Search,0.0,Mobile,PayPal,Delivered,0,227,21
2281408,37460,2022-07-27,Books,4,55.88,223.52,10,22.35,201.17,19.99,FLASH15,Paid Search,14.19,Mobile,PayPal,Delivered,0,1274,7
5197640,83000,2021-09-27,Food & Grocery,1,53.17,53.17,0,0.0,53.17,0,SUMMER25,Organic Search,0.0,Mobile,Debit Card,Delivered,0,1263,10
4453773,95477,2022-08-14,Electronics,1,77.58,77.58,0,0.0,77.58,0,,Organic Search,0.0,Desktop,Credit Card,Delivered,0,2051,5
9303534,22363,2021-12-27,Apparel,1,69.67,69.67,5,3.48,66.19,7.99,LOYALTY5,Social Media,7.17,Desktop,PayPal,Processing,0,626,21
6988766,11934,2021-11-05,Apparel,2,99.48,198.96,15,29.84,169.12,0,FLASH15,Paid Search,9.68,Desktop,Buy Now Pay Later,Cancelled,0,2046,14
4695807,93130,2024-07-17,Sports,2,272.4,544.8,0,0.0,544.8,0,SUMMER25,Direct,0.0,Tablet,Credit Card,Processing,1,1758,5
8441397,44718,2022-11-19,Sports,1,233.8,233.8,0,0.0,233.8,0,FLASH15,Affiliate,0.0,Desktop,Credit Card,Returned,0,1613,22
6078780,99353,2024-04-04,Apparel,3,216.91,650.73,0,0.0,650.73,7.99,,Organic Search,0.0,Mobile,PayPal,Delivered,0,2680,5
7156124,82512,2022-10-03,Electronics,2,1088.55,2177.1,10,217.71,1959.39,0,FLASH15,Social Media,20.9,Mobile,Credit Card,Processing,0,2719,10
5910412,17455,2022-09-04,Electronics,2,689.83,1379.66,0,0.0,1379.66,4.99,LOYALTY5,Email,0.0,Desktop,Credit Card,Delivered,0,1469,9
5097093,75909,2022-08-29,Electronics,1,638.59,638.59,10,63.86,574.73,4.99,SAVE10,Social Media,1.68,Mobile,Credit Card,Cancelled,0,2332,20
9838978,19305,2023-02-10,Home & Garden,2,43.79,87.58,0,0.0,87.58,12.99,,Organic Search,0.0,Desktop,Credit Card,Processing,0,2341,4
5488496,83519,2023-01-31,Home & Garden,4,228.45,913.8,0,0.0,913.8,7.99,,Organic Search,0.0,Tablet,Buy Now Pay Later,Delivered,0,665,13
6349565,29536,2023-10-17,Sports,1,67.55,67.55,0,0.0,67.55,12.99,SUMMER25,Email,0.0,Mobile,Apple Pay,Processing,0,1240,15
9446412,49117,2021-12-16,Electronics,1,958.05,958.05,0,0.0,958.05,4.99,LOYALTY5,Email,0.0,Desktop,Credit Card,Cancelled,0,585,2
2751175,88104,2022-02-28,Electronics,1,514.98,514.98,15,77.25,437.73,12.99,,Direct,0.0,Mobile,Debit Card,Processing,0,779,19
1905928,22899,2022-09-19,Home & Garden,1,214.94,214.94,15,32.24,182.7,4.99,,Social Media,21.36,Tablet,PayPal,Cancelled,0,2470,19
6815577,85525,2023-01-09,Sports,5,262.72,1313.6,15,197.04,1116.56,7.99,WELCOME20,Display Ad,16.61,Mobile,Apple Pay,Returned,1,1178,17
7892648,16175,2023-04-28,Sports,2,323.4,646.8,0,0.0,646.8,12.99,,Organic Search,0.0,Tablet,PayPal,Delivered,1,1608,18
9157211,93320,2024-10-21,Toys,1,163.69,163.69,0,0.0,163.69,0,LOYALTY5,Organic Search,0.0,Mobile,Debit Card,Delivered,0,2090,10
5693994,86569,2023-02-28,Electronics,1,567.68,567.68,15,85.15,482.53,4.99,LOYALTY5,Organic Search,0.0,Desktop,Credit Card,Delivered,0,1268,5
2316106,27146,2021-12-24,Apparel,2,184.72,369.44,0,0.0,369.44,19.99,SAVE10,Organic Search,0.0,Mobile,Debit Card,Delivered,0,2735,14
4415085,23238,2021-03-08,Home & Garden,1,263.18,263.18,0,0.0,263.18,0,SAVE10,Paid Search,23.57,Mobile,Credit Card,Shipped,0,1225,20
3300684,91183,2023-03-16,Electronics,1,788.63,788.63,10,78.86,709.77,19.99,SAVE10,Email,0.0,Mobile,Debit Card,Cancelled,1,378,16
9740844,57819,2023-11-24,Toys,1,33.1,33.1,10,3.31,29.79,19.99,FLASH15,Email,0.0,Mobile,Credit Card,Processing,0,48,9
4867751,95181,2022-01-09,Home & Garden,2,220.17,440.34,0,0.0,440.34,0,WELCOME20,Display Ad,24.49,Mobile,PayPal,Cancelled,1,1098,2
6116030,42098,2022-03-09,Apparel,4,224.28,897.12,0,0.0,897.12,7.99,,Social Media,6.93,Mobile,Apple Pay,Cancelled,0,1192,19
4536127,48469,2023-06-26,Home & Garden,1,242.52,242.52,0,0.0,242.52,7.99,,Social Media,17.27,Desktop,Credit Card,Delivered,0,2760,9
3059370,89507,2023-02-22,Home & Garden,1,256.57,256.57,5,12.83,243.74,7.99,WELCOME20,Display Ad,12.59,Mobile,Credit Card,Processing,0,642,10
7247667,19071,2023-12-01,Beauty,1,64.71,64.71,0,0.0,64.71,12.99,,Paid Search,17.31,Mobile,PayPal,Returned,0,1256,1
3381714,86350,2022-12-10,Food & Grocery,1,72.41,72.41,5,3.62,68.79,12.99,WELCOME20,Social Media,19.23,Desktop,Credit Card,Processing,1,1002,17
1601759,38657,2022-01-25,Electronics,1,105.97,105.97,0,0.0,105.97,0,,Organic Search,0.0,Tablet,Google Pay,Delivered,1,668,1
4944411,19862,2022-11-11,Beauty,1,78.66,78.66,10,7.87,70.79,7.99,SAVE10,Paid Search,20.56,Desktop,Debit Card,Shipped,1,1032,13
8386629,85880,2023-08-15,Home & Garden,2,89.58,179.16,5,8.96,170.2,0,,Social Media,7.86,Mobile,Buy Now Pay Later,Delivered,1,420,5
8612879,14165,2021-08-14,Apparel,2,228.89,457.78,10,45.78,412.0,4.99,,Email,0.0,Mobile,PayPal,Delivered,1,389,16
2916606,66498,2024-02-03,Toys,1,11.91,11.91,15,1.79,10.12,4.99,,Organic Search,0.0,Tablet,Credit Card,Delivered,1,1307,23
1357181,39871,2023-02-11,Home & Garden,1,324.98,324.98,0,0.0,324.98,7.99,,Affiliate,0.0,Mobile,PayPal,Returned,1,110,15
9370278,97684,2024-10-03,Electronics,1,827.68,827.68,15,124.15,703.53,7.99,,Email,0.0,Desktop,Credit Card,Delivered,0,1145,7
1566334,17944,2024-07-24,Electronics,1,763.1,763.1,20,152.62,610.48,12.99,LOYALTY5,Social Media,2.94,Tablet,Credit Card,Processing,1,1142,6
5534857,17989,2022-02-01,Apparel,1,31.67,31.67,15,4.75,26.92,0,SUMMER25,Social Media,9.52,Desktop,Credit Card,Cancelled,0,1275,20
5663517,61876,2021-06-04,Sports,1,171.29,171.29,5,8.56,162.73,4.99,,Organic Search,0.0,Mobile,Credit Card,Shipped,1,942,4
7445414,87110,2022-06-29,Electronics,1,247.79,247.79,0,0.0,247.79,0,SAVE10,Display Ad,11.56,Desktop,PayPal,Returned,1,545,20
6040091,31178,2024-02-13,Home & Garden,2,297.13,594.26,5,29.71,564.55,12.99,SAVE10,Paid Search,5.48,Desktop,Credit Card,Delivered,0,126,5
2417562,65519,2023-08-07,Books,1,59.07,59.07,15,8.86,50.21,12.99,,Affiliate,0.0,Desktop,PayPal,Processing,0,2241,15
2001936,17944,2021-11-13,Sports,1,132.29,132.29,10,13.23,119.06,0,FLASH15,Paid Search,24.65,Tablet,PayPal,Delivered,0,671,11
5682394,80644,2024-06-19,Apparel,5,38.83,194.15,25,48.54,145.61,12.99,,Organic Search,0.0,Mobile,Credit Card,Cancelled,0,792,5
7441381,94259,2024-04-28,Books,4,51.26,205.04,0,0.0,205.04,7.99,WELCOME20,Organic Search,0.0,Tablet,PayPal,Cancelled,1,2012,19
9310719,34957,2021-09-14,Electronics,1,1134.64,1134.64,10,113.46,1021.18,0,,Social Media,8.34,Mobile,Google Pay,Delivered,0,933,17
1316224,95477,2024-07-14,Beauty,5,19.36,96.8,0,0.0,96.8,0,,Organic Search,0.0,Mobile,PayPal,Processing,1,1670,3
7418764,31417,2023-04-04,Beauty,1,8.2,8.2,10,0.82,7.38,0,,Direct,0.0,Desktop,Debit Card,Shipped,0,2516,1
7453578,40828,2024-03-31,Electronics,1,228.96,228.96,15,34.34,194.62,4.99,,Paid Search,10.08,Tablet,Credit Card,Delivered,0,2385,3
8449415,81066,2022-06-02,Beauty,2,32.16,64.32,10,6.43,57.89,0,FLASH15,Social Media,24.61,Mobile,Credit Card,Returned,0,2395,19
1745169,66498,2023-12-21,Books,2,23.05,46.1,0,0.0,46.1,19.99,LOYALTY5,Affiliate,0.0,Mobile,Credit Card,Shipped,0,1443,4
4765620,93320,2024-11-05,Electronics,1,594.75,594.75,0,0.0,594.75,4.99,LOYALTY5,Paid Search,9.26,Desktop,Credit Card,Delivered,0,1991,12
4451578,79822,2023-12-27,Apparel,2,34.82,69.64,0,0.0,69.64,12.99,LOYALTY5,Paid Search,12.9,Mobile,PayPal,Shipped,1,2550,10
7364050,95180,2022-10-23,Beauty,1,67.69,67.69,5,3.38,64.31,0,,Paid Search,0.38,Tablet,Google Pay,Shipped,1,761,16
4094168,17989,2021-10-19,Apparel,4,101.98,407.92,15,61.19,346.73,0,,Organic Search,0.0,Desktop,Credit Card,Delivered,0,623,4
8232405,96374,2021-08-17,Electronics,1,485.06,485.06,0,0.0,485.06,19.99,WELCOME20,Organic Search,0.0,Tablet,Apple Pay,Cancelled,0,179,4
9933732,71348,2022-05-17,Toys,1,157.19,157.19,5,7.86,149.33,7.99,,Social Media,16.78,Desktop,Debit Card,Delivered,1,1154,1
1876771,82512,2021-10-17,Sports,1,94.28,94.28,25,23.57,70.71,0,,Email,0.0,Mobile,Credit Card,Returned,1,2481,15
6119535,17989,2024-11-16,Home & Garden,1,165.86,165.86,0,0.0,165.86,0,SUMMER25,Paid Search,20.62,Tablet,Credit Card,Delivered,0,2618,15
1525229,71348,2021-06-19,Books,1,44.95,44.95,10,4.5,40.45,4.99,,Social Media,11.71,Tablet,Apple Pay,Delivered,0,1687,4
6835191,36772,2023-05-12,Beauty,1,112.14,112.14,15,16.82,95.32,0,LOYALTY5,Social Media,21.0,Mobile,PayPal,Delivered,1,2730,19
1436075,30032,2024-12-20,Books,1,58.76,58.76,5,2.94,55.82,0,,Affiliate,0.0,Mobile,Debit Card,Processing,1,1332,7
6640806,30374,2021-05-04,Apparel,2,111.43,222.86,5,11.14,211.72,19.99,,Email,0.0,Mobile,Debit Card,Returned,1,627,4
5404568,95717,2024-01-14,Apparel,2,48.18,96.36,5,4.82,91.54,0,LOYALTY5,Organic Search,0.0,Desktop,Credit Card,Delivered,0,2331,10
4633007,11220,2021-06-17,Food & Grocery,5,42.86,214.3,5,10.71,203.59,7.99,,Display Ad,8.26,Mobile,Buy Now Pay Later,Cancelled,1,458,12
1458775,77391,2024-06-12,Home & Garden,2,270.05,540.1,10,54.01,486.09,0,LOYALTY5,Organic Search,0.0,Mobile,PayPal,Processing,0,1761,5
6720097,99593,2022-05-25,Sports,3,300.9,902.7,10,90.27,812.43,0,SUMMER25,Social Media,23.07,Desktop,Credit Card,Processing,0,2731,16
8282586,28726,2021-12-03,Apparel,2,230.9,461.8,25,115.45,346.35,0,,Affiliate,0.0,Desktop,Buy Now Pay Later,Returned,0,2269,12
8173085,79615,2023-11-04,Food & Grocery,1,28.07,28.07,0,0.0,28.07,4.99,WELCOME20,Social Media,9.13,Desktop,Debit Card,Processing,0,124,23
1958290,91070,2023-09-30,Electronics,3,922.85,2768.55,10,276.86,2491.69,7.99,,Display Ad,9.63,Mobile,Credit Card,Delivered,0,86,15
2832243,24663,2023-05-04,Beauty,1,105.13,105.13,0,0.0,105.13,7.99,,Paid Search,10.93,Mobile,Debit Card,Shipped,0,595,3
7511414,36071,2023-09-19,Books,2,20.87,41.74,0,0.0,41.74,4.99,LOYALTY5,Affiliate,0.0,Mobile,Credit Card,Processing,0,919,1
5822081,95717,2023-06-23,Food & Grocery,1,79.53,79.53,5,3.98,75.55,0,,Display Ad,18.36,Desktop,Credit Card,Delivered,0,2017,4
9971807,45093,2021-02-14,Apparel,1,12.9,12.9,0,0.0,12.9,7.99,,Organic Search,0.0,Tablet,Debit Card,Processing,0,86,13
8776282,87128,2024-02-27,Apparel,1,82.64,82.64,0,0.0,82.64,7.99,FLASH15,Organic Search,0.0,Desktop,Credit Card,Delivered,0,382,11
8110771,33416,2023-12-30,Electronics,1,612.42,612.42,0,0.0,612.42,7.99,,Referral,0.0,Desktop,Credit Card,Delivered,0,1001,6
9705913,41850,2023-08-22,Electronics,3,515.94,1547.82,10,154.78,1393.04,0,,Email,0.0,Desktop,Debit Card,Delivered,0,1779,18
5363765,24663,2023-08-24,Apparel,1,168.96,168.96,0,0.0,168.96,19.99,,Social Media,18.35,Tablet,Apple Pay,Delivered,0,564,4
3727117,97684,2021-07-05,Sports,4,219.2,876.8,0,0.0,876.8,4.99,,Social Media,4.28,Desktop,Credit Card,Shipped,1,1300,23
7397002,65444,2022-08-25,Beauty,2,43.07,86.14,20,17.23,68.91,4.99,SUMMER25,Direct,0.0,Desktop,PayPal,Returned,0,254,9
8840537,81066,2024-07-18,Apparel,1,40.39,40.39,0,0.0,40.39,12.99,WELCOME20,Email,0.0,Mobile,Debit Card,Processing,0,716,13
4996784,31579,2024-10-30,Electronics,3,1074.31,3222.93,5,161.15,3061.78,0,SUMMER25,Direct,0.0,Desktop,Google Pay,Shipped,0,2441,12
3212456,37607,2024-11-05,Books,1,38.6,38.6,5,1.93,36.67,7.99,SAVE10,Social Media,17.65,Mobile,Credit Card,Delivered,0,2593,11
1254735,86350,2022-07-27,Beauty,1,63.5,63.5,0,0.0,63.5,7.99,,Organic Search,0.0,Mobile,Credit Card,Delivered,0,2018,9
5709366,49651,2021-07-15,Home & Garden,1,26.49,26.49,15,3.97,22.52,7.99,,Affiliate,0.0,Mobile,Apple Pay,Processing,0,605,11
5603547,84364,2023-03-01,Sports,3,54.59,163.77,10,16.38,147.39,0,LOYALTY5,Social Media,16.74,Mobile,PayPal,Delivered,0,1217,2
2435070,96474,2022-09-29,Home & Garden,2,328.92,657.84,5,32.89,624.95,0,LOYALTY5,Social Media,12.05,Desktop,Debit Card,Delivered,0,646,16
